country,model_name,d_arabic,d_french,french_advantage_pct,ar_pc1,ar_pc2,fr_pc1,fr_pc2
Tunisia,doubao-1-5-pro-32k-250115,0.95771737902118,1.47025347245051,-53.51642401573202,-2.3191181921423927,-1.818108462129658,-0.8610609331339488,-1.9567811881446044
Tunisia,gemini-2.5-pro,3.7829218065364922,1.6894456700714462,55.34019055978738,-2.459242942769128,2.8010247005465745,-2.276543053187267,0.7086314929641495
Tunisia,gemini-3-pro-preview,1.0148973751103607,0.7471167248329855,26.384997817957355,-1.7517829239461693,-1.9439211813106994,-2.509962139975923,-0.4768594179645473
Tunisia,gemma-3-4b-it,4.505024906293052,5.687111533676677,-26.23929172361229,2.555293021723615,-0.4935599394997194,3.4153206160403657,1.0054535373254891
Tunisia,gpt-4o,1.8025354805788287,0.8192935710325606,54.547714602018836,-0.13105097613351824,-0.7918307919178759,-1.2914218521555045,-0.4274492530590135
Tunisia,gpt-4o-mini,2.120211882689694,1.6532261219846485,22.02542889782454,0.05681784873456275,-0.19644995665618414,-0.5059228951465149,-0.09969508060664113
Tunisia,gpt-5.1,1.5024224180852057,1.2773099372140662,14.983301511038349,-1.0640022595997625,0.2854652208941192,-1.2033568450064118,0.10817626850464057
Tunisia,grok-4.1-fast,1.2327484394321555,2.001049497765654,-62.32423694548771,-3.1598725982105877,-0.9472441084702021,-3.3762388603558025,0.435669254386127
Tunisia,kimi-k2,2.0478815474047205,0.3726125299864984,81.80497644218192,-1.8838013025591924,1.1031373708236838,-2.029043760348977,-0.5858820983600104
Tunisia,llama-3.2-3b-instruct,6.845923164499054,4.391930820131103,35.846039831320844,2.098031716525302,4.593290884741867,1.8442904558515805,1.3063721801062829
Tunisia,llama-3.3-70b-instruct,1.0692530296652354,1.6531562490596536,-54.60851671163637,-0.865147581298971,-1.0687858078805912,-0.5234344789909386,-0.07103274652502221
Tunisia,mistral-medium-3.1,0.8824645755622723,0.8119619237563951,7.989289741285724,-1.1977902076579436,-1.4410861025474466,-2.5883682980779383,-0.4730713637885684
Tunisia,mistral-nemo,4.719224808424605,4.359589703577191,7.6206393941099275,2.43484450152484,0.8569030350990128,2.2854030037959663,0.17848192953386507
Tunisia,qwen3-max,0.4050716960118359,2.060747446401681,-408.7364697881699,-2.0465553441934006,-0.5572197642783911,-3.4476838997459,0.4466091985798477
Yemen,claude-3-7-sonnet-20250219,1.6657496640480438,1.8229112428895269,-9.434885819490713,-3.1598725982105877,-0.9472441084702021,-3.3706722230073347,-1.1135931166659603
Yemen,claude-sonnet-4.5,2.6444467055700662,1.700135072693128,35.70923289502906,-4.227267127149362,-1.3065440781645141,-2.9230232977955803,-2.56058198470203
Yemen,deepseek-chat,2.6444467055700662,2.6444467055700662,0.0,-4.227267127149362,-1.3065440781645141,-4.227267127149362,-1.3065440781645141
Yemen,deepseek-chat-v3.1,1.8229112428895269,4.016861945757601,-120.35422522220041,-3.3706722230073347,-1.1135931166659603,-5.3895340089281865,-0.2008426652914971
Yemen,doubao-1-5-pro-32k-250115,2.6057909715095957,1.8229112428895269,30.04384224136475,-4.192243959460515,-1.3638687463277521,-3.3706722230073347,-1.1135931166659603
Yemen,gemini-2.5-flash,3.330256192125273,5.820955808630518,-74.79003034045115,-4.550450688630582,0.02077063028867642,-5.508496947791463,2.7997724954084955
Yemen,gemini-3-pro-preview,1.8229112428895269,3.330256192125273,-82.68888324186473,-3.3706722230073347,-1.1135931166659603,-4.550450688630582,0.02077063028867642
Yemen,gemma-3-4b-it,3.2876211341507404,2.9016699797112655,11.739526505360963,1.2588154289253717,0.13546131387783913,0.956474224144925,-0.114411376100638
Yemen,gpt-4o,0.6960106763277205,1.8229112428895269,-161.90851733877702,-1.9800941325873405,-2.0816078554248385,-3.3706722230073347,-1.1135931166659603
Yemen,gpt-4o-mini,1.4653831821109755,0.6204011278582229,57.66287374988865,-2.8191774528849445,-2.303221151005012,-1.246097754742049,-0.9888262012591255
Yemen,gpt-5.1,1.6657496640480438,1.6657496640480438,0.0,-3.1598725982105877,-0.9472441084702021,-3.1598725982105877,-0.9472441084702021
Yemen,grok-4.1-fast,4.042787476030223,6.000129580955051,-48.41565668563961,-5.407045592772611,-0.17218033120987802,-6.261377366656535,2.2609483781112645
Yemen,kimi-k2,0.6960106763277205,1.8229112428895269,-161.90851733877702,-1.9800941325873405,-2.0816078554248385,-3.3706722230073347,-1.1135931166659603
Yemen,llama-3.2-3b-instruct,6.065583928622614,4.433998364303684,26.899068309313357,1.3477689281113017,3.801521131587091,1.8618020396960042,1.2777098460246639
Yemen,llama-3.3-70b-instruct,1.8229112428895269,3.3751053067572405,-85.1491848504541,-3.3706722230073347,-1.1135931166659603,-4.654433014091325,-0.08997972350394348
Yemen,mistral-medium-3.1,2.6444467055700662,2.6444467055700662,0.0,-4.227267127149362,-1.3065440781645141,-4.227267127149362,-1.3065440781645141
Yemen,mistral-nemo,2.4955665761327914,0.4297685097412351,82.77871991669251,-1.9680757994973739,0.9618016437554614,-1.4965405632544564,-1.0855808078293694
Yemen,qwen3-max,2.6444467055700662,6.000129580955051,-126.89546241627116,-4.227267127149362,-1.3065440781645141,-6.261377366656535,2.2609483781112645
