model,stage,country,language,native_PC1,native_PC2,roleplay_PC1,roleplay_PC2,distance_to_native,is_english
claude-3-7-sonnet-20250219,Stage3,Guatemala,en,4.329410101,0.535544808,-1.5793824617784855,-0.3176606401496286,5.970074462408199,True
claude-3-7-sonnet-20250219,Stage3,Guatemala,es,4.329410101,0.535544808,-1.7901820865752232,-0.4840096483453985,6.2039422814598675,False
claude-3-7-sonnet-20250219,Stage3,Haiti,en,4.329410101,0.535544808,-1.8182441355521464,-0.4195330901644068,6.22140067860604,True
claude-3-7-sonnet-20250219,Stage3,Haiti,fr,4.329410101,0.535544808,-3.635988112914156,1.7650460032549848,8.059729641579814,False
claude-3-7-sonnet-20250219,Stage3,Hong Kong,en-native,4.329410101,0.535544808,-0.1303449497207255,2.780078689791068,4.992729459818256,True
claude-3-7-sonnet-20250219,Stage3,Hong Kong,zh-cn,4.329410101,0.535544808,2.652969551371684,2.910789227101828,2.9072734592591165,False
claude-3-7-sonnet-20250219,Stage3,Hong Kong,zh-hk,4.329410101,0.535544808,1.0285136149619905,5.290379662798605,5.788296131673444,False
claude-3-7-sonnet-20250219,Stage3,Iraq,ar,4.329410101,0.535544808,-3.0380295966483986,-0.7412928219991601,7.477264341446503,False
claude-3-7-sonnet-20250219,Stage3,Iraq,en,4.329410101,0.535544808,-2.285417017966968,-0.6590922142933396,6.721837206363654,True
claude-3-7-sonnet-20250219,Stage3,Ireland,en-native,4.329410101,0.535544808,5.1203880188714015,3.2481789463161648,2.8256025967779794,True
claude-3-7-sonnet-20250219,Stage3,Italy,en,4.329410101,0.535544808,3.4117442455328297,2.15078483867613,1.8577166035186634,True
claude-3-7-sonnet-20250219,Stage3,Italy,it,4.329410101,0.535544808,2.5551493413907798,1.9578338771775377,2.2739629371190273,False
claude-3-7-sonnet-20250219,Stage3,Japan,en,4.329410101,0.535544808,0.2617977695323517,1.620839003293807,4.209908974009546,True
claude-3-7-sonnet-20250219,Stage3,Japan,ja,4.329410101,0.535544808,0.0860213124244568,1.3971653269348066,4.3299813313290505,False
claude-3-7-sonnet-20250219,Stage3,Kazakhstan,en,4.329410101,0.535544808,-1.3637585076309753,0.1587184909735532,5.705625897261831,True
claude-3-7-sonnet-20250219,Stage3,Kazakhstan,ru,4.329410101,0.535544808,-1.2467398354195305,0.0546396545172365,5.59684892417848,False
claude-3-7-sonnet-20250219,Stage3,Jordan,ar,4.329410101,0.535544808,-1.6474515062283088,-1.7093075607580606,6.3845310579147805,False
claude-3-7-sonnet-20250219,Stage3,Jordan,en,4.329410101,0.535544808,-1.6018778734069636,-1.802446453020668,6.375451370056372,True
claude-3-7-sonnet-20250219,Stage3,Kenya,en-native,4.329410101,0.535544808,-1.391078248610226,-1.6360974448248975,6.118824808104962,True
claude-3-7-sonnet-20250219,Stage3,"Korea, Republic of",en,4.329410101,0.535544808,-0.5310566205295042,1.0161314745157706,4.8841683319812494,True
claude-3-7-sonnet-20250219,Stage3,"Korea, Republic of",ko,4.329410101,0.535544808,-0.1576646906999762,0.985262753992617,4.509555013219952,False
claude-3-7-sonnet-20250219,Stage3,Kuwait,ar,4.329410101,0.535544808,-1.980094132587264,-2.081607855424925,6.830763627686716,False
claude-3-7-sonnet-20250219,Stage3,Kuwait,en,4.329410101,0.535544808,-1.6193894572513856,-1.7737841189390524,6.381317753963468,True
claude-3-7-sonnet-20250219,Stage3,Kyrgyzstan,en,4.329410101,0.535544808,-1.69640113398993,-0.2135818036933118,6.072198260933018,True
claude-3-7-sonnet-20250219,Stage3,Kyrgyzstan,ru,4.329410101,0.535544808,-1.69640113398993,-0.2135818036933118,6.072198260933018,False
claude-3-7-sonnet-20250219,Stage3,Lebanon,ar,4.329410101,0.535544808,-2.804734560223181,0.9098419990676488,7.143956777199897,False
claude-3-7-sonnet-20250219,Stage3,Lebanon,en,4.329410101,0.535544808,-1.69640113398993,-0.2135818036933118,6.072198260933018,True
claude-3-7-sonnet-20250219,Stage3,Libya,ar,4.329410101,0.535544808,-1.980094132587264,-2.081607855424925,6.830763627686716,False
claude-3-7-sonnet-20250219,Stage3,Libya,en,4.329410101,0.535544808,-2.6973344513226767,-2.0972698645340384,7.503789183039921,True
claude-3-7-sonnet-20250219,Stage3,Luxembourg,de,4.329410101,0.535544808,4.836824794814802,1.297610853174981,0.9155404571660426,False
claude-3-7-sonnet-20250219,Stage3,Luxembourg,en,4.329410101,0.535544808,5.266253812014932,2.7071261693340647,2.3650458236071747,True
claude-3-7-sonnet-20250219,Stage3,Luxembourg,fr,4.329410101,0.535544808,4.714981793252584,1.0916595667038855,0.6767046288557532,False
claude-3-7-sonnet-20250219,Stage3,Macao,en,4.329410101,0.535544808,-0.1926878583888195,1.042587422155847,4.550435382123179,True
claude-3-7-sonnet-20250219,Stage3,Macao,pt,4.329410101,0.535544808,-0.1926878583888195,1.042587422155847,4.550435382123179,False
claude-3-7-sonnet-20250219,Stage3,Macao,zh-cn,4.329410101,0.535544808,0.2591102295427281,1.007930647456745,4.097619970776247,False
claude-3-7-sonnet-20250219,Stage3,Malaysia,en-native,4.329410101,0.535544808,-1.2467398354195305,0.0546396545172365,5.59684892417848,True
claude-3-7-sonnet-20250219,Stage3,Mali,en,4.329410101,0.535544808,-1.6018778734069636,-1.802446453020668,6.375451370056372,True
claude-3-7-sonnet-20250219,Stage3,Mali,fr,4.329410101,0.535544808,-3.159872598210615,-0.9472441084702552,7.634659017893494,False
claude-3-7-sonnet-20250219,Stage3,Malta,en-native,4.329410101,0.535544808,-0.1029889271566251,-0.85630735009892,4.645795257521409,True
claude-3-7-sonnet-20250219,Stage3,Mexico,en,4.329410101,0.535544808,-0.3418506009302868,-0.9581798001136984,4.904272601546804,True
claude-3-7-sonnet-20250219,Stage3,Mexico,es,4.329410101,0.535544808,-0.7690164878722071,0.2583845545467928,5.105954512940096,False
claude-3-7-sonnet-20250219,Stage3,Morocco,ar,4.329410101,0.535544808,-1.4085898324546475,-1.6074351107432825,6.125112747408206,False
claude-3-7-sonnet-20250219,Stage3,Morocco,en,4.329410101,0.535544808,-1.6018778734069636,-1.802446453020668,6.375451370056372,True
claude-3-7-sonnet-20250219,Stage3,New Zealand,en-native,4.329410101,0.535544808,5.242231020433619,3.4541302327872603,3.058003092335956,True
claude-3-7-sonnet-20250219,Stage3,Nicaragua,en,4.329410101,0.535544808,-1.5793824617784855,-0.3176606401496286,5.970074462408199,True
claude-3-7-sonnet-20250219,Stage3,Nicaragua,es,4.329410101,0.535544808,-1.7901820865752232,-0.4840096483453985,6.2039422814598675,False
claude-3-7-sonnet-20250219,Stage3,Nigeria,en-native,4.329410101,0.535544808,-1.6193894572513856,-1.7737841189390524,6.381317753963468,True
claude-3-7-sonnet-20250219,Stage3,Pakistan,en-native,4.329410101,0.535544808,-1.6193894572513856,-1.7737841189390524,6.381317753963468,True
claude-3-7-sonnet-20250219,Stage3,Peru,en,4.329410101,0.535544808,-1.007878161645869,0.1565121045320147,5.35073002391969,True
claude-3-7-sonnet-20250219,Stage3,Peru,es,4.329410101,0.535544808,-1.007878161645869,0.1565121045320147,5.35073002391969,False
claude-3-7-sonnet-20250219,Stage3,Philippines,en-native,4.329410101,0.535544808,-0.6744932272892413,-1.330480094780563,5.340514718326442,True
claude-3-7-sonnet-20250219,Stage3,Portugal,en,4.329410101,0.535544808,3.2877644546094658,2.247711785114685,2.0041310860735613,True
claude-3-7-sonnet-20250219,Stage3,Portugal,pt,4.329410101,0.535544808,0.8586765786522677,1.4176268339573967,3.581069656354844,False
claude-3-7-sonnet-20250219,Stage3,Puerto Rico,en-native,4.329410101,0.535544808,0.9644056017821638,-0.4970073804045573,3.519860693484235,True
claude-3-7-sonnet-20250219,Stage3,Puerto Rico,es,4.329410101,0.535544808,0.8991850985185967,0.5760161776629805,3.4304637440746895,False
claude-3-7-sonnet-20250219,Stage3,Qatar,ar,4.329410101,0.535544808,-1.6569105711059633,-3.4089225638781886,7.169020716743313,False
claude-3-7-sonnet-20250219,Stage3,Qatar,en,4.329410101,0.535544808,-2.8191774528848934,-2.303221151005133,7.691612066762358,True
claude-3-7-sonnet-20250219,Stage3,Russian Federation,en,4.329410101,0.535544808,-1.5175470452005388,2.3455065637478265,6.120691907519549,True
claude-3-7-sonnet-20250219,Stage3,Russian Federation,ru,4.329410101,0.535544808,-0.6857860004194162,0.5646266232982562,5.015280419644903,False
claude-3-7-sonnet-20250219,Stage3,Rwanda,en-native,4.329410101,0.535544808,-1.6018778734069636,-1.802446453020668,6.375451370056372,True
claude-3-7-sonnet-20250219,Stage3,Rwanda,fr,4.329410101,0.535544808,-1.6018778734069636,-1.802446453020668,6.375451370056372,False
claude-3-7-sonnet-20250219,Stage3,Singapore,en-native,4.329410101,0.535544808,-0.0912034790939338,-0.5391253371537468,4.549367026894585,True
claude-3-7-sonnet-20250219,Stage3,Singapore,zh-cn,4.329410101,0.535544808,0.0763726537229136,0.7771050810799837,4.259891887533259,False
claude-3-7-sonnet-20250219,Stage3,South Africa,en-native,4.329410101,0.535544808,2.2577352691600674,0.5127599540228784,2.0718001251206086,True
claude-3-7-sonnet-20250219,Stage3,Zimbabwe,en-native,4.329410101,0.535544808,-1.8182441355521464,-0.4195330901644068,6.22140067860604,True
claude-3-7-sonnet-20250219,Stage3,Spain,en,4.329410101,0.535544808,3.772448920868708,2.4586085751620037,2.0020939060754763,True
claude-3-7-sonnet-20250219,Stage3,Spain,es,4.329410101,0.535544808,2.915854016726658,2.265657613663411,2.2341510968837137,False
claude-3-7-sonnet-20250219,Stage3,Switzerland,de,4.329410101,0.535544808,4.287815906310664,2.3082239213643767,1.7731670299185487,False
claude-3-7-sonnet-20250219,Stage3,Switzerland,en,4.329410101,0.535544808,5.283765395859353,2.6784638352524497,2.3458252249872897,True
claude-3-7-sonnet-20250219,Stage3,Switzerland,fr,4.329410101,0.535544808,4.609409667192315,1.308410479230002,0.8220225683238181,False
claude-3-7-sonnet-20250219,Stage3,Switzerland,it,4.329410101,0.535544808,5.571576697394636,1.284610528202478,1.4505437967814316,False
claude-3-7-sonnet-20250219,Stage3,Trinidad and Tobago,en-native,4.329410101,0.535544808,0.2758826294381027,-0.8671012886298836,4.289347390349496,True
claude-3-7-sonnet-20250219,Stage3,Tunisia,ar,4.329410101,0.535544808,-0.4289112184079046,-1.659897395852421,5.240380544310513,False
claude-3-7-sonnet-20250219,Stage3,Tunisia,en,4.329410101,0.535544808,-1.8182441355521464,-0.4195330901644068,6.22140067860604,True
claude-3-7-sonnet-20250219,Stage3,Egypt,ar,4.329410101,0.535544808,-1.6474515062283088,-1.7093075607580606,6.3845310579147805,False
claude-3-7-sonnet-20250219,Stage3,Egypt,en,4.329410101,0.535544808,-1.6018778734069636,-1.802446453020668,6.375451370056372,True
claude-3-7-sonnet-20250219,Stage3,United Kingdom,en-native,4.329410101,0.535544808,5.266253812014932,2.7071261693340647,2.3650458236071747,True
claude-3-7-sonnet-20250219,Stage3,United States of America,en-native,4.329410101,0.535544808,3.457317878354176,2.0576459464135235,1.7542339411717804,True
claude-3-7-sonnet-20250219,Stage3,Burkina Faso,en,4.329410101,0.535544808,-1.6018778734069636,-1.802446453020668,6.375451370056372,True
claude-3-7-sonnet-20250219,Stage3,Burkina Faso,fr,4.329410101,0.535544808,-2.799167922874736,-0.6394203719843817,7.224760744595323,False
claude-3-7-sonnet-20250219,Stage3,Uruguay,en,4.329410101,0.535544808,1.6798021450618317,2.244909782839386,3.1531493680728944,True
claude-3-7-sonnet-20250219,Stage3,Uruguay,es,4.329410101,0.535544808,2.93987680830797,1.5186535502102143,1.7021473410106729,False
claude-3-7-sonnet-20250219,Stage3,Venezuela,en,4.329410101,0.535544808,-0.2165037607673851,1.4224866240981453,4.631630233918974,True
claude-3-7-sonnet-20250219,Stage3,Venezuela,es,4.329410101,0.535544808,-0.7690164878722071,0.2583845545467928,5.105954512940096,False
claude-3-7-sonnet-20250219,Stage3,Yemen,ar,4.329410101,0.535544808,-3.159872598210615,-0.9472441084702552,7.634659017893494,False
claude-3-7-sonnet-20250219,Stage3,Yemen,en,4.329410101,0.535544808,-4.016467502352665,-1.1401950699688477,8.512448361591316,True
claude-3-7-sonnet-20250219,Stage3,Zambia,en-native,4.329410101,0.535544808,-1.391078248610226,-1.6360974448248975,6.118824808104962,True
doubao-1-5-pro-32k-250115,Stage3,Algeria,ar,2.8215012772,-0.9355076541,-2.714846035167098,-2.0686075304524234,5.651111120208509,False
doubao-1-5-pro-32k-250115,Stage3,Algeria,en,2.8215012772,-0.9355076541,-2.17338217353958,-2.2766191977023102,5.171792808964365,True
doubao-1-5-pro-32k-250115,Stage3,Argentina,en,2.8215012772,-0.9355076541,1.1159538808693468,1.489119319732203,2.9644068349949837,True
doubao-1-5-pro-32k-250115,Stage3,Argentina,es,2.8215012772,-0.9355076541,1.1639994640319715,-0.0048888071741889,1.900884977821864,False
doubao-1-5-pro-32k-250115,Stage3,Australia,en-native,2.8215012772,-0.9355076541,3.206593641855808,1.9231543035548984,2.8844833709798947,True
doubao-1-5-pro-32k-250115,Stage3,Austria,de,2.8215012772,-0.9355076541,1.4405718454841,0.65256733051442,2.1045066529087735,False
doubao-1-5-pro-32k-250115,Stage3,Austria,en,2.8215012772,-0.9355076541,1.866210352473188,1.6677928521781649,2.7730406194020234,True
doubao-1-5-pro-32k-250115,Stage3,Belgium,de,2.8215012772,-0.9355076541,3.814707760743328,2.127457165977287,3.2199709017293294,False
doubao-1-5-pro-32k-250115,Stage3,Belgium,en,2.8215012772,-0.9355076541,3.969905993757368,3.2536053813020214,4.3436737235186476,True
doubao-1-5-pro-32k-250115,Stage3,Belgium,fr,2.8215012772,-0.9355076541,2.5645888727215382,2.2908421447474163,3.2365625296134275,False
doubao-1-5-pro-32k-250115,Stage3,Bolivia,en,2.8215012772,-0.9355076541,-1.5563042405856184,-1.8955853452832745,4.48184452258911,True
doubao-1-5-pro-32k-250115,Stage3,Bolivia,es,2.8215012772,-0.9355076541,-1.223661614226664,-1.5232850506164095,4.087642974384007,False
doubao-1-5-pro-32k-250115,Stage3,Brazil,en,2.8215012772,-0.9355076541,2.316880667527163,-1.287395760957362,0.6151968786122405,True
doubao-1-5-pro-32k-250115,Stage3,Brazil,pt,2.8215012772,-0.9355076541,1.178636577329546,-0.9286984115375024,1.6428788110705888,False
doubao-1-5-pro-32k-250115,Stage3,Belarus,en,2.8215012772,-0.9355076541,-1.9864755657834217,-1.4458081674629155,4.834981689376216,True
doubao-1-5-pro-32k-250115,Stage3,Belarus,ru,2.8215012772,-0.9355076541,-1.129880661641371,-1.252857205964323,3.964105190918914,False
doubao-1-5-pro-32k-250115,Stage3,Canada,en-native,2.8215012772,-0.9355076541,5.786545354127718,2.0509450002608816,4.2083709241062985,True
doubao-1-5-pro-32k-250115,Stage3,Canada,fr,2.8215012772,-0.9355076541,5.599768520912292,1.1375919286119158,3.466483918515275,False
doubao-1-5-pro-32k-250115,Stage3,Chile,en,2.8215012772,-0.9355076541,-0.1463719175698015,-0.9098439640862022,2.9679841517801657,True
doubao-1-5-pro-32k-250115,Stage3,Chile,es,2.8215012772,-0.9355076541,0.0819392910713581,-0.7721572899720474,2.744427666618642,False
doubao-1-5-pro-32k-250115,Stage3,China,en,2.8215012772,-0.9355076541,-0.2999708613154762,0.1973893514227657,3.3206993143991266,True
doubao-1-5-pro-32k-250115,Stage3,China,zh-cn,2.8215012772,-0.9355076541,0.9312762453326452,0.5764519554218255,2.420531456503578,False
doubao-1-5-pro-32k-250115,Stage3,"Taiwan, Province of China",en,2.8215012772,-0.9355076541,2.017895364485274,2.1741961753050423,3.21185933215738,True
doubao-1-5-pro-32k-250115,Stage3,"Taiwan, Province of China",zh-tw,2.8215012772,-0.9355076541,1.7761786071239918,0.7202060831600852,1.9580825989540362,False
doubao-1-5-pro-32k-250115,Stage3,Colombia,en,2.8215012772,-0.9355076541,-0.2507033352875966,-1.1444575846389122,3.0793020726233205,True
doubao-1-5-pro-32k-250115,Stage3,Colombia,es,2.8215012772,-0.9355076541,-0.0399037104908584,-0.978108576443142,2.861722093804115,False
doubao-1-5-pro-32k-250115,Stage3,Ecuador,en,2.8215012772,-0.9355076541,-1.4169496551789806,-1.7182963928937949,4.310130452291047,True
doubao-1-5-pro-32k-250115,Stage3,Ecuador,es,2.8215012772,-0.9355076541,-0.9672883566085811,-1.4500749346832469,3.823572462436432,False
doubao-1-5-pro-32k-250115,Stage3,France,en,2.8215012772,-0.9355076541,4.373049089117976,2.7840450900947262,4.030182778673193,True
doubao-1-5-pro-32k-250115,Stage3,France,fr,2.8215012772,-0.9355076541,3.755067111565019,2.4047288678340477,3.4682452608712264,False
doubao-1-5-pro-32k-250115,Stage3,Palestine,ar,2.8215012772,-0.9355076541,-1.629803831033073,-1.2074157155402503,4.459602130286742,False
doubao-1-5-pro-32k-250115,Stage3,Palestine,en,2.8215012772,-0.9355076541,-0.3744544652932809,0.606128075634837,3.5483480425644327,True
doubao-1-5-pro-32k-250115,Stage3,Germany,de,2.8215012772,-0.9355076541,1.391622217722479,2.148293087579169,3.3991735964956704,False
doubao-1-5-pro-32k-250115,Stage3,Germany,en,2.8215012772,-0.9355076541,2.772916547176996,3.85806038758697,4.793814248202996,True
doubao-1-5-pro-32k-250115,Stage3,Ghana,en-native,2.8215012772,-0.9355076541,-1.9625825487428417,-2.11027018950654,4.92620798061173,True
doubao-1-5-pro-32k-250115,Stage3,Guatemala,en,2.8215012772,-0.9355076541,-1.7951659143592806,-1.9974577952980528,4.737230631920976,True
doubao-1-5-pro-32k-250115,Stage3,Guatemala,es,2.8215012772,-0.9355076541,-1.8126774982037024,-1.968795461216438,4.747978160726696,False
doubao-1-5-pro-32k-250115,Stage3,Haiti,en,2.8215012772,-0.9355076541,-2.155870589695158,-2.3052815317839253,5.162413309426576,True
doubao-1-5-pro-32k-250115,Stage3,Haiti,fr,2.8215012772,-0.9355076541,-3.3531606391629314,-1.1422554507476403,6.178122241652507,False
doubao-1-5-pro-32k-250115,Stage3,Hong Kong,en-native,2.8215012772,-0.9355076541,0.0038246441113943,1.006663586615415,3.422182160101299,True
doubao-1-5-pro-32k-250115,Stage3,Hong Kong,zh-cn,2.8215012772,-0.9355076541,0.5448423356952681,1.375659238585694,3.2441745239397792,False
doubao-1-5-pro-32k-250115,Stage3,Hong Kong,zh-hk,2.8215012772,-0.9355076541,-0.434836278351475,1.4281215236948326,4.023739202013226,False
doubao-1-5-pro-32k-250115,Stage3,Iraq,ar,2.8215012772,-0.9355076541,-3.012465493837209,-2.4982324932825186,6.039642142425688,False
doubao-1-5-pro-32k-250115,Stage3,Iraq,en,2.8215012772,-0.9355076541,-3.029977077681631,-2.469570159200903,6.0492269512066335,True
doubao-1-5-pro-32k-250115,Stage3,Ireland,en-native,2.8215012772,-0.9355076541,4.949019137675474,0.883501893791252,2.7991298615751425,True
doubao-1-5-pro-32k-250115,Stage3,Italy,en,2.8215012772,-0.9355076541,0.0819392910713581,-0.7721572899720474,2.744427666618642,True
doubao-1-5-pro-32k-250115,Stage3,Italy,it,2.8215012772,-0.9355076541,0.9531998392352335,-0.1712378153699591,2.018578373384015,False
doubao-1-5-pro-32k-250115,Stage3,Japan,en,2.8215012772,-0.9355076541,-0.4218138628776929,-0.008561935048329,3.373176761440972,True
doubao-1-5-pro-32k-250115,Stage3,Japan,ja,2.8215012772,-0.9355076541,0.4347810412643579,0.1843890264502637,2.636399449956737,False
doubao-1-5-pro-32k-250115,Stage3,Kazakhstan,en,2.8215012772,-0.9355076541,-1.1123690777969495,-1.281519540045938,3.9490581402582174,True
doubao-1-5-pro-32k-250115,Stage3,Kazakhstan,ru,2.8215012772,-0.9355076541,0.2420812279426357,-1.210290898263357,2.5940149617501826,False
doubao-1-5-pro-32k-250115,Stage3,Jordan,ar,2.8215012772,-0.9355076541,-2.8016658690404714,-2.331883485086748,5.793951519983761,False
doubao-1-5-pro-32k-250115,Stage3,Jordan,en,2.8215012772,-0.9355076541,-2.1908937573840013,-2.2479568636206952,5.181373071908048,True
doubao-1-5-pro-32k-250115,Stage3,Kenya,en-native,2.8215012772,-0.9355076541,-1.823227963336204,-1.9329812371170605,4.750627670814554,True
doubao-1-5-pro-32k-250115,Stage3,"Korea, Republic of",en,2.8215012772,-0.9355076541,-0.4926036048533646,-0.2875773317898407,3.376848363758564,True
doubao-1-5-pro-32k-250115,Stage3,"Korea, Republic of",ko,2.8215012772,-0.9355076541,-0.6144466064155812,-0.4935286182609355,3.464257976398932,False
doubao-1-5-pro-32k-250115,Stage3,Kuwait,ar,2.8215012772,-0.9355076541,-0.4607251386298513,-3.5900299325362224,4.2213148154912,False
doubao-1-5-pro-32k-250115,Stage3,Kuwait,en,2.8215012772,-0.9355076541,-1.8677101959027012,-3.5752715720739583,5.381176245219555,True
doubao-1-5-pro-32k-250115,Stage3,Kyrgyzstan,en,2.8215012772,-0.9355076541,-1.7188965456184095,-1.6983676165643509,4.604038196169235,True
doubao-1-5-pro-32k-250115,Stage3,Kyrgyzstan,ru,2.8215012772,-0.9355076541,-0.3294230721899803,-1.6844636429449993,3.238712603613581,False
doubao-1-5-pro-32k-250115,Stage3,Lebanon,ar,2.8215012772,-0.9355076541,-2.3191181921423767,-1.8181084621297805,5.215836722417288,False
doubao-1-5-pro-32k-250115,Stage3,Lebanon,en,2.8215012772,-0.9355076541,-1.6018778734069636,-1.802446453020668,4.50753435828263,True
doubao-1-5-pro-32k-250115,Stage3,Libya,ar,2.8215012772,-0.9355076541,-3.012465493837209,-2.4982324932825186,6.039642142425688,False
doubao-1-5-pro-32k-250115,Stage3,Libya,en,2.8215012772,-0.9355076541,-3.029977077681631,-2.469570159200903,6.0492269512066335,True
doubao-1-5-pro-32k-250115,Stage3,Luxembourg,de,2.8215012772,-0.9355076541,4.241873647685249,0.9108928113167964,2.329517621639564,False
doubao-1-5-pro-32k-250115,Stage3,Luxembourg,en,2.8215012772,-0.9355076541,5.6364909955009495,0.6254055778300995,3.2187912687458513,True
doubao-1-5-pro-32k-250115,Stage3,Luxembourg,fr,2.8215012772,-0.9355076541,4.241873647685249,0.9108928113167964,2.329517621639564,False
doubao-1-5-pro-32k-250115,Stage3,Macao,en,2.8215012772,-0.9355076541,-0.6151019038300094,-0.2035732773257141,3.513683160982154,True
doubao-1-5-pro-32k-250115,Stage3,Macao,pt,2.8215012772,-0.9355076541,0.691154298882441,0.2575991423834267,2.441696556872229,False
doubao-1-5-pro-32k-250115,Stage3,Macao,zh-cn,2.8215012772,-0.9355076541,-0.1479290214151881,0.0359858468032188,3.124310471228984,False
doubao-1-5-pro-32k-250115,Stage3,Malaysia,en-native,2.8215012772,-0.9355076541,-1.584366289562542,-1.8311087871022824,4.49597268733753,True
doubao-1-5-pro-32k-250115,Stage3,Mali,en,2.8215012772,-0.9355076541,-3.047488661526053,-2.440907825119288,6.058982800418939,True
doubao-1-5-pro-32k-250115,Stage3,Mali,fr,2.8215012772,-0.9355076541,-0.8014202839555732,-2.2340528900013443,3.8486075882022592,False
doubao-1-5-pro-32k-250115,Stage3,Malta,en-native,2.8215012772,-0.9355076541,-0.3795074555617329,-1.3575607611277687,3.228712705145608,True
doubao-1-5-pro-32k-250115,Stage3,Mexico,en,2.8215012772,-0.9355076541,-0.3725463368498131,-1.350408871110007,3.2208823605797354,True
doubao-1-5-pro-32k-250115,Stage3,Mexico,es,2.8215012772,-0.9355076541,-0.0399037104908584,-0.978108576443142,2.861722093804115,False
doubao-1-5-pro-32k-250115,Stage3,Morocco,ar,2.8215012772,-0.9355076541,-2.8016658690404714,-2.331883485086748,5.793951519983761,False
doubao-1-5-pro-32k-250115,Stage3,Morocco,en,2.8215012772,-0.9355076541,-2.1908937573840013,-2.2479568636206952,5.181373071908048,True
doubao-1-5-pro-32k-250115,Stage3,New Zealand,en-native,2.8215012772,-0.9355076541,5.786545354127718,2.0509450002608816,4.2083709241062985,True
doubao-1-5-pro-32k-250115,Stage3,Nicaragua,en,2.8215012772,-0.9355076541,-1.7776543305148589,-2.026120129379668,4.726697353883647,True
doubao-1-5-pro-32k-250115,Stage3,Nicaragua,es,2.8215012772,-0.9355076541,-0.4232040247752735,-1.9548914875970864,3.401066876240699,False
doubao-1-5-pro-32k-250115,Stage3,Nigeria,en-native,2.8215012772,-0.9355076541,-2.17338217353958,-2.2766191977023102,5.171792808964365,True
doubao-1-5-pro-32k-250115,Stage3,Pakistan,en-native,2.8215012772,-0.9355076541,-2.17338217353958,-2.2766191977023102,5.171792808964365,True
doubao-1-5-pro-32k-250115,Stage3,Peru,en,2.8215012772,-0.9355076541,-1.3279930319444593,-1.7578986711691198,4.230204487560647,True
doubao-1-5-pro-32k-250115,Stage3,Peru,es,2.8215012772,-0.9355076541,-1.2061500303822426,-1.5519473846980247,4.074551876823845,False
doubao-1-5-pro-32k-250115,Stage3,Philippines,en-native,2.8215012772,-0.9355076541,-0.9615622208268508,-1.7959192817100351,3.8796749347116313,True
doubao-1-5-pro-32k-250115,Stage3,Portugal,en,2.8215012772,-0.9355076541,1.1639994640319715,-0.0048888071741889,1.900884977821864,True
doubao-1-5-pro-32k-250115,Stage3,Portugal,pt,2.8215012772,-0.9355076541,2.6310500843275806,0.7664540536010516,1.712584395394051,False
doubao-1-5-pro-32k-250115,Stage3,Puerto Rico,en-native,2.8215012772,-0.9355076541,2.1301038343117376,-2.200748832606328,1.441827196241113,True
doubao-1-5-pro-32k-250115,Stage3,Puerto Rico,es,2.8215012772,-0.9355076541,0.9397749035558844,-1.0305708615522806,1.8841260994633422,False
doubao-1-5-pro-32k-250115,Stage3,Qatar,ar,2.8215012772,-0.9355076541,-0.4607251386298513,-3.5900299325362224,4.2213148154912,False
doubao-1-5-pro-32k-250115,Stage3,Qatar,en,2.8215012772,-0.9355076541,-1.8677101959027012,-3.5752715720739583,5.381176245219555,True
doubao-1-5-pro-32k-250115,Stage3,Russian Federation,en,2.8215012772,-0.9355076541,-0.497481787251157,-0.7538101813770128,3.323952850704641,True
doubao-1-5-pro-32k-250115,Stage3,Russian Federation,ru,2.8215012772,-0.9355076541,-1.129880661641371,-1.252857205964323,3.964105190918914,False
doubao-1-5-pro-32k-250115,Stage3,Rwanda,en-native,2.8215012772,-0.9355076541,-2.0165160042885204,-2.127992579394446,4.982813614117638,True
doubao-1-5-pro-32k-250115,Stage3,Rwanda,fr,2.8215012772,-0.9355076541,-0.6620656985489352,-2.0567639376118647,3.6595702654606077,False
doubao-1-5-pro-32k-250115,Stage3,Singapore,en-native,2.8215012772,-0.9355076541,-1.2602418857608937,-0.5201305715637584,4.1028240724011455,True
doubao-1-5-pro-32k-250115,Stage3,Singapore,zh-cn,2.8215012772,-0.9355076541,-0.9863570442983892,-0.4755827897122104,3.835533323735652,False
doubao-1-5-pro-32k-250115,Stage3,South Africa,en-native,2.8215012772,-0.9355076541,1.81103545171976,-0.4296513869501924,1.130014047469411,True
doubao-1-5-pro-32k-250115,Stage3,Zimbabwe,en-native,2.8215012772,-0.9355076541,-1.823227963336204,-1.9329812371170605,4.750627670814554,True
doubao-1-5-pro-32k-250115,Stage3,Spain,en,2.8215012772,-0.9355076541,2.48035996183328,0.9974767076557414,1.962856576482955,True
doubao-1-5-pro-32k-250115,Stage3,Spain,es,2.8215012772,-0.9355076541,2.4202504595308425,0.6001050454052814,1.5871699913878365,False
doubao-1-5-pro-32k-250115,Stage3,Switzerland,de,2.8215012772,-0.9355076541,3.0408449437092666,0.832820312329542,1.7818797492801155,False
doubao-1-5-pro-32k-250115,Stage3,Switzerland,en,2.8215012772,-0.9355076541,4.47422411372202,1.7311069907031555,3.1372482270677997,True
doubao-1-5-pro-32k-250115,Stage3,Switzerland,fr,2.8215012772,-0.9355076541,3.7922123491148496,0.6426713531062478,1.852816494940763,False
