model_name,country,native_language,cultural_region,is_islamic,language_family,model_origin,d_english,d_native,d_diff,english_advantage_pct,ea_winsorized,log_ratio,internet_collectivity_index,colonial_power,gdp_per_capita,HDI,has_colonial_history,freedom_on_net
deepseek-chat-v3.1,Egypt,ar,African-Islamic,True,Semitic,China,1.1936539913208797,1.3545233098253842,0.1608693185045044,11.876452574687892,11.876452574687892,-0.1264304081085324,40.77,UK,4233.30783744856,0.754,1,28.0
doubao-1-5-pro-32k-250115,Egypt,ar,African-Islamic,True,Semitic,China,1.3545233098253842,1.5921117843850494,0.2375884745596652,14.922851328019874,14.922851328019874,-0.161611709711061,40.77,UK,4233.30783744856,0.754,1,28.0
gemini-2.5-flash,Egypt,ar,African-Islamic,True,Semitic,US,1.3545233098253842,1.3545233098253842,0.0,0.0,0.0,0.0,40.77,UK,4233.30783744856,0.754,1,28.0
gemini-2.5-pro,Egypt,ar,African-Islamic,True,Semitic,US,1.0463872732785298,1.0463872732785298,0.0,0.0,0.0,0.0,40.77,UK,4233.30783744856,0.754,1,28.0
gemini-3-pro-preview,Egypt,ar,African-Islamic,True,Semitic,US,1.1936539913208797,1.1936539913208797,0.0,0.0,0.0,0.0,40.77,UK,4233.30783744856,0.754,1,28.0
gemma-3-4b-it,Egypt,ar,African-Islamic,True,Semitic,US,2.0160094976587533,3.7322580318952823,1.7162485342365297,45.98418757678978,45.98418757678978,-0.6158933596359611,40.77,UK,4233.30783744856,0.754,1,28.0
gpt-4o,Egypt,ar,African-Islamic,True,Semitic,US,1.0880342388256796,1.417555165170883,0.3295209263452034,23.245721538144192,23.245721538144192,-0.2645610556431576,40.77,UK,4233.30783744856,0.754,1,28.0
gpt-4o-mini,Egypt,ar,African-Islamic,True,Semitic,US,1.160515053675444,1.1094069805436717,-0.0511080731317725,-4.606792099570777,-4.606792099570777,0.0450382975649216,40.77,UK,4233.30783744856,0.754,1,28.0
gpt-5.1,Egypt,ar,African-Islamic,True,Semitic,US,1.1936539913208797,1.1936539913208797,0.0,0.0,0.0,0.0,40.77,UK,4233.30783744856,0.754,1,28.0
grok-4.1-fast,Egypt,ar,African-Islamic,True,Semitic,US,1.2746933038415138,1.8050023998929776,0.530309096051464,29.379966258377664,29.379966258377664,-0.3478563176966548,40.77,UK,4233.30783744856,0.754,1,28.0
kimi-k2,Egypt,ar,African-Islamic,True,Semitic,China,1.146703290992143,1.0354186078139516,-0.1112846831781915,-10.74779633458042,-10.74779633458042,0.102085325083034,40.77,UK,4233.30783744856,0.754,1,28.0
llama-3.2-3b-instruct,Egypt,ar,African-Islamic,True,Semitic,US,5.596605282437625,5.319326377245601,-0.2772789051920235,-5.212669528572924,-5.212669528572924,0.0508135398451844,40.77,UK,4233.30783744856,0.754,1,28.0
llama-3.3-70b-instruct,Egypt,ar,African-Islamic,True,Semitic,US,1.1936539913208797,1.1936539913208797,0.0,0.0,0.0,0.0,40.77,UK,4233.30783744856,0.754,1,28.0
mistral-medium-3.1,Egypt,ar,African-Islamic,True,Semitic,Europe,1.1936539913208797,1.1936539913208797,0.0,0.0,0.0,0.0,40.77,UK,4233.30783744856,0.754,1,28.0
mistral-nemo,Egypt,ar,African-Islamic,True,Semitic,Europe,2.1610331035674206,4.003953504251627,1.8429204006842064,46.02751752055283,46.02751752055283,-0.6166958530196647,40.77,UK,4233.30783744856,0.754,1,28.0
phi-3-mini-128k-instruct,Egypt,ar,African-Islamic,True,Semitic,US,3.553391580436458,4.613436494037377,1.0600449136009191,22.977338367418113,22.977338367418113,-0.2610705005175447,40.77,UK,4233.30783744856,0.754,1,28.0
qwen3-max,Egypt,ar,African-Islamic,True,Semitic,China,1.0130933050499176,1.0130933050499176,0.0,0.0,0.0,0.0,40.77,UK,4233.30783744856,0.754,1,28.0
claude-3-7-sonnet-20250219,Burkina Faso,fr,African-Islamic,True,Romance,US,0.8754082788710036,1.974335725811733,1.0989274469407295,55.66061701532114,55.66061701532114,-0.8132968974430073,40.7,FR,827.330843486661,0.459,1,
claude-sonnet-4.5,Burkina Faso,fr,African-Islamic,True,Romance,US,1.0964519450743149,1.1081134047953964,0.0116614597210815,1.052370603100389,1.052370603100389,-0.0105794718121574,40.7,FR,827.330843486661,0.459,1,
deepseek-chat,Burkina Faso,fr,African-Islamic,True,Romance,China,0.6069124429659756,0.8754082788710036,0.268495835905028,30.67092719882678,30.67092719882678,-0.3663058468260892,40.7,FR,827.330843486661,0.459,1,
deepseek-chat-v3.1,Burkina Faso,fr,African-Islamic,True,Romance,China,0.8754082788710036,2.4336363109748316,1.558228032103828,64.02879613016849,64.02879613016849,-1.0224514601213712,40.7,FR,827.330843486661,0.459,1,
doubao-1-5-pro-32k-250115,Burkina Faso,fr,African-Islamic,True,Romance,China,2.2293972396095443,1.3986759964245226,-0.8307212431850217,-59.39340099555718,-59.39340099555718,0.4662051804869521,40.7,FR,827.330843486661,0.459,1,
gemini-2.5-flash,Burkina Faso,fr,African-Islamic,True,Romance,US,1.349509251861918,1.1255178848186052,-0.2239913670433129,-19.901182385867873,-19.901182385867873,0.1814977374301803,40.7,FR,827.330843486661,0.459,1,
gemini-2.5-pro,Burkina Faso,fr,African-Islamic,True,Romance,US,2.9780015664989574,4.695138765413091,1.7171371989141335,36.572661314368105,36.572661314368105,-0.4552752079364787,40.7,FR,827.330843486661,0.459,1,
gemini-3-pro-preview,Burkina Faso,fr,African-Islamic,True,Romance,US,2.452569767998344,2.258441784444231,-0.1941279835541132,-8.595660286275,-8.595660286275,0.0824612601817627,40.7,FR,827.330843486661,0.459,1,
gemma-3-4b-it,Burkina Faso,fr,African-Islamic,True,Romance,US,2.0192448944993076,3.843498143690423,1.8242532491911152,47.46335710310808,47.46335710310808,-0.6436592999104769,40.7,FR,827.330843486661,0.459,1,
gpt-4o,Burkina Faso,fr,African-Islamic,True,Romance,US,0.835779942711947,1.6895997467583326,0.8538198040463856,50.533850143178874,50.533850143178874,-0.7038815916158849,40.7,FR,827.330843486661,0.459,1,
gpt-4o-mini,Burkina Faso,fr,African-Islamic,True,Romance,US,0.8813177141730902,1.6340522046267434,0.7527344904536531,46.065510534016,46.065510534016,-0.6174000339330602,40.7,FR,827.330843486661,0.459,1,
gpt-5.1,Burkina Faso,fr,African-Islamic,True,Romance,US,1.3451744943848314,1.076645411993693,-0.2685290823911384,-24.941274016473624,-24.941274016473624,0.2226736330517049,40.7,FR,827.330843486661,0.459,1,
grok-4.1-fast,Burkina Faso,fr,African-Islamic,True,Romance,US,3.1786857767471286,3.1786857767471286,0.0,0.0,0.0,0.0,40.7,FR,827.330843486661,0.459,1,
kimi-k2,Burkina Faso,fr,African-Islamic,True,Romance,China,1.1029114000850744,1.1029114000850744,0.0,0.0,0.0,0.0,40.7,FR,827.330843486661,0.459,1,
llama-3.2-3b-instruct,Burkina Faso,fr,African-Islamic,True,Romance,US,3.6546643531186738,4.194781519636957,0.540117166518284,12.87593081999248,12.87593081999248,-0.1378370006946612,40.7,FR,827.330843486661,0.459,1,
llama-3.3-70b-instruct,Burkina Faso,fr,African-Islamic,True,Romance,US,0.9157564614061932,1.415740690848578,0.4999842294423848,35.31608808550246,35.31608808550246,-0.4356576720552526,40.7,FR,827.330843486661,0.459,1,
mistral-medium-3.1,Burkina Faso,fr,African-Islamic,True,Romance,Europe,1.3451744943848314,2.258441784444231,0.9132672900593994,40.4379380664063,40.4379380664063,-0.518151359335765,40.7,FR,827.330843486661,0.459,1,
mistral-nemo,Burkina Faso,fr,African-Islamic,True,Romance,Europe,3.788672517007453,3.225442241772526,-0.5632302752349267,-17.462110092704876,-17.462110092704876,0.1609456282962351,40.7,FR,827.330843486661,0.459,1,
phi-3-mini-128k-instruct,Burkina Faso,fr,African-Islamic,True,Romance,US,2.720765074961036,1.9390939579592876,-0.7816711170017485,-40.31115221587216,-40.31115221587216,0.3386922863139091,40.7,FR,827.330843486661,0.459,1,
qwen3-max,Burkina Faso,fr,African-Islamic,True,Romance,China,1.127356442428327,1.4590646455184286,0.3317082030901013,22.73430475537567,22.73430475537567,-0.2579201161597245,40.7,FR,827.330843486661,0.459,1,
claude-3-7-sonnet-20250219,Uruguay,es,Latin America,False,Romance,US,2.3824569654046015,2.2270691226709496,-0.1553878427336519,-6.977234839810158,-6.977234839810158,0.0674458673310659,53.28,ES,20818.6146091144,0.862,1,
claude-sonnet-4.5,Uruguay,es,Latin America,False,Romance,US,3.7174334627223247,3.050324823163203,-0.6671086395591215,-21.87008526086498,-21.87008526086498,0.1977854164521046,53.28,ES,20818.6146091144,0.862,1,
deepseek-chat,Uruguay,es,Latin America,False,Romance,China,1.6481032330573375,1.1438371860315009,-0.5042660470258367,-44.085474155230806,-44.085474155230806,0.3652365080170419,53.28,ES,20818.6146091144,0.862,1,
deepseek-chat-v3.1,Uruguay,es,Latin America,False,Romance,China,1.824750890200995,1.3122622877765084,-0.5124886024244866,-39.05382385809814,-39.05382385809814,0.3296908941922154,53.28,ES,20818.6146091144,0.862,1,
doubao-1-5-pro-32k-250115,Uruguay,es,Latin America,False,Romance,China,2.471511877645459,4.083188915084087,1.611677037438628,39.47103773437428,39.47103773437428,-0.5020482203645205,53.28,ES,20818.6146091144,0.862,1,
gemini-2.5-flash,Uruguay,es,Latin America,False,Romance,US,1.687496343399202,1.9873413531149804,0.2998450097157783,15.087745708395692,15.087745708395692,-0.1635517651406395,53.28,ES,20818.6146091144,0.862,1,
gemini-2.5-pro,Uruguay,es,Latin America,False,Romance,US,4.408810362507785,4.386562012502491,-0.0222483500052934,-0.507193331403538,-0.507193331403538,0.0050591143864908,53.28,ES,20818.6146091144,0.862,1,
gemini-3-pro-preview,Uruguay,es,Latin America,False,Romance,US,4.201712050152829,2.793482036658611,-1.4082300134942185,-50.41127864844462,-50.41127864844462,0.4082032137295571,53.28,ES,20818.6146091144,0.862,1,
gemma-3-4b-it,Uruguay,es,Latin America,False,Romance,US,3.1690503503780993,1.929187850122999,-1.2398625002551005,-64.26862475709923,-64.26862475709923,0.496332857685444,53.28,ES,20818.6146091144,0.862,1,
gpt-4o,Uruguay,es,Latin America,False,Romance,US,1.542379527515804,1.1048638602964482,-0.4375156672193558,-39.59905676541589,-39.59905676541589,0.3336042476226255,53.28,ES,20818.6146091144,0.862,1,
gpt-4o-mini,Uruguay,es,Latin America,False,Romance,US,5.365443264299172,5.334157611018877,-0.0312856532802952,-0.5865153518461435,-0.5865153518461435,0.0058480204649156,53.28,ES,20818.6146091144,0.862,1,
gpt-5.1,Uruguay,es,Latin America,False,Romance,US,4.539901709551801,3.310340932945233,-1.2295607766065677,-37.14302549232048,-37.14302549232048,0.3158541769658941,53.28,ES,20818.6146091144,0.862,1,
grok-4.1-fast,Uruguay,es,Latin America,False,Romance,US,3.757168906412843,3.0413631860889887,-0.7158057203238548,-23.535687010282327,-23.535687010282327,0.2113598919839979,53.28,ES,20818.6146091144,0.862,1,
kimi-k2,Uruguay,es,Latin America,False,Romance,China,3.870201654524039,5.365443264299172,1.4952416097751329,27.867997779871025,27.867997779871025,-0.3266723813643695,53.28,ES,20818.6146091144,0.862,1,
llama-3.2-3b-instruct,Uruguay,es,Latin America,False,Romance,US,2.7528136711036915,2.7528136711036915,0.0,0.0,0.0,0.0,53.28,ES,20818.6146091144,0.862,1,
llama-3.3-70b-instruct,Uruguay,es,Latin America,False,Romance,US,4.279222023694917,4.7344967210705615,0.4552746973756445,9.616116013967757,9.616116013967757,-0.1011042089735402,53.28,ES,20818.6146091144,0.862,1,
mistral-medium-3.1,Uruguay,es,Latin America,False,Romance,Europe,4.352044466959893,2.6499245857692544,-1.7021198811906388,-64.23276686179827,-64.23276686179827,0.4961145457004223,53.28,ES,20818.6146091144,0.862,1,
mistral-nemo,Uruguay,es,Latin America,False,Romance,Europe,4.452391439126016,3.9702586508206306,-0.4821327883053854,-12.143611555527528,-12.143611555527528,0.1146101099631181,53.28,ES,20818.6146091144,0.862,1,
phi-3-mini-128k-instruct,Uruguay,es,Latin America,False,Romance,US,2.62204900971173,2.923283552210556,0.3012345424988258,10.304663817885046,10.304663817885046,-0.1087514117854744,53.28,ES,20818.6146091144,0.862,1,
qwen3-max,Uruguay,es,Latin America,False,Romance,China,1.0432853281261047,2.863316108360846,1.820030780234741,63.56373908281642,63.56373908281642,-1.009605728158954,53.28,ES,20818.6146091144,0.862,1,
claude-3-7-sonnet-20250219,Venezuela,es,Latin America,False,Romance,US,2.593852404034122,1.516543079484925,-1.0773093245491971,-71.03717257508384,-71.03717257508384,0.5367107303702259,33.0,ES,3155.04207099687,0.709,1,30.0
claude-sonnet-4.5,Venezuela,es,Latin America,False,Romance,US,2.070341807872077,2.537409358667292,0.4670675507952153,18.407260507643528,18.407260507643528,-0.2034299047860581,33.0,ES,3155.04207099687,0.709,1,30.0
deepseek-chat,Venezuela,es,Latin America,False,Romance,China,3.057363408028349,3.200837546247957,0.143474138219608,4.482393628123658,4.482393628123658,-0.045859595578672,33.0,ES,3155.04207099687,0.709,1,30.0
deepseek-chat-v3.1,Venezuela,es,Latin America,False,Romance,China,2.781184185052211,2.7493729250761083,-0.0318112599761031,-1.1570369259827682,-1.1570369259827682,0.0115039444197057,33.0,ES,3155.04207099687,0.709,1,30.0
doubao-1-5-pro-32k-250115,Venezuela,es,Latin America,False,Romance,China,1.2167241507299829,2.253402559443234,1.036678408713251,46.00502490639717,46.00502490639717,-0.6162791975757624,33.0,ES,3155.04207099687,0.709,1,30.0
gemini-2.5-flash,Venezuela,es,Latin America,False,Romance,US,5.571513367652537,3.263309531472707,-2.30820383617983,-70.73199198294117,-70.73199198294117,0.5349248426723165,33.0,ES,3155.04207099687,0.709,1,30.0
gemini-2.5-pro,Venezuela,es,Latin America,False,Romance,US,4.295050251658151,5.0179548320141825,0.7229045803560314,14.406358856479804,14.406358856479804,-0.1555591913062544,33.0,ES,3155.04207099687,0.709,1,30.0
gemini-3-pro-preview,Venezuela,es,Latin America,False,Romance,US,0.3567870048097576,0.7031635085569748,0.3463765037472172,49.259738244671944,49.259738244671944,-0.6784504730733039,33.0,ES,3155.04207099687,0.709,1,30.0
gemma-3-4b-it,Venezuela,es,Latin America,False,Romance,US,3.501000631186523,2.163518874020403,-1.3374817571661195,-61.81974066538724,-61.81974066538724,0.4813128177786955,33.0,ES,3155.04207099687,0.709,1,30.0
gpt-4o,Venezuela,es,Latin America,False,Romance,US,1.7819500103517372,1.7555460028489764,-0.0264040075027607,-1.5040339279011292,-1.5040339279011292,0.0149283548360441,33.0,ES,3155.04207099687,0.709,1,30.0
gpt-4o-mini,Venezuela,es,Latin America,False,Romance,US,2.8611136840872673,1.8380188436532177,-1.02309484043405,-55.662913574953485,-55.662913574953485,0.4425226729251776,33.0,ES,3155.04207099687,0.709,1,30.0
gpt-5.1,Venezuela,es,Latin America,False,Romance,US,2.853466310654505,0.3473371116622266,-2.5061291989922783,-721.5264694863366,-200.0,2.1059939718908263,33.0,ES,3155.04207099687,0.709,1,30.0
grok-4.1-fast,Venezuela,es,Latin America,False,Romance,US,4.435390142749274,5.480445775849394,1.0450556331001204,19.06880709787063,19.06880709787063,-0.2115708626641234,33.0,ES,3155.04207099687,0.709,1,30.0
kimi-k2,Venezuela,es,Latin America,False,Romance,China,0.9520376155654752,2.8962206493215388,1.9441830337560635,67.12827747469802,67.12827747469802,-1.1125573955078931,33.0,ES,3155.04207099687,0.709,1,30.0
llama-3.2-3b-instruct,Venezuela,es,Latin America,False,Romance,US,2.8095207047155326,2.736508681114721,-0.0730120236008118,-2.6680720622114116,-2.6680720622114116,0.0263309971413245,33.0,ES,3155.04207099687,0.709,1,30.0
llama-3.3-70b-instruct,Venezuela,es,Latin America,False,Romance,US,5.669004651999394,4.344000591113131,-1.325004060886263,-30.501930952701283,-30.501930952701283,0.2662178372376121,33.0,ES,3155.04207099687,0.709,1,30.0
mistral-medium-3.1,Venezuela,es,Latin America,False,Romance,Europe,2.4101330385771824,2.951351380814904,0.5412183422377215,18.33798394036987,18.33798394036987,-0.2025812119415816,33.0,ES,3155.04207099687,0.709,1,30.0
mistral-nemo,Venezuela,es,Latin America,False,Romance,Europe,4.7864559157835265,2.850938101190312,-1.9355178145932144,-67.89055903336187,-67.89055903336187,0.5181421468144065,33.0,ES,3155.04207099687,0.709,1,30.0
phi-3-mini-128k-instruct,Venezuela,es,Latin America,False,Romance,US,3.633700696572347,2.8835693772825066,-0.7501313192898409,-26.013985486167467,-26.013985486167467,0.2312227107257591,33.0,ES,3155.04207099687,0.709,1,30.0
qwen3-max,Venezuela,es,Latin America,False,Romance,China,3.0351819411149727,3.70371400973621,0.668532068621237,18.050315625445712,18.050315625445712,-0.1990647322449094,33.0,ES,3155.04207099687,0.709,1,30.0
claude-3-7-sonnet-20250219,Yemen,ar,African-Islamic,True,Semitic,US,2.453463012046486,1.6657496640480438,-0.7877133479984424,-47.28881926256376,-47.28881926256376,0.3872252300684631,,UK,633.887202451545,0.47,1,
claude-sonnet-4.5,Yemen,ar,African-Islamic,True,Semitic,US,2.453463012046486,2.6444467055700662,0.19098369352358,7.222066268959256,7.222066268959256,-0.0749613575414947,,UK,633.887202451545,0.47,1,
deepseek-chat,Yemen,ar,African-Islamic,True,Semitic,China,1.7318726447289827,2.6444467055700662,0.9125740608410836,34.5090736341521,34.5090736341521,-0.4232585817085617,,UK,633.887202451545,0.47,1,
deepseek-chat-v3.1,Yemen,ar,African-Islamic,True,Semitic,China,0.9553644176040732,1.8229112428895269,0.8675468252854537,47.59128172967384,47.59128172967384,-0.646097229295882,,UK,633.887202451545,0.47,1,
doubao-1-5-pro-32k-250115,Yemen,ar,African-Islamic,True,Semitic,China,1.7318726447289827,2.6057909715095957,0.873918326780613,33.53754527264831,33.53754527264831,-0.4085329883336922,,UK,633.887202451545,0.47,1,
gemini-2.5-flash,Yemen,ar,African-Islamic,True,Semitic,US,1.8229112428895269,3.330256192125273,1.507344949235746,45.26213186841347,45.26213186841347,-0.6026144284831164,,UK,633.887202451545,0.47,1,
gemini-2.5-pro,Yemen,ar,African-Islamic,True,Semitic,US,2.6444467055700662,1.8229112428895269,-0.8215354626805393,-45.06722232829668,-45.06722232829668,0.3720270512662704,,UK,633.887202451545,0.47,1,
gemini-3-pro-preview,Yemen,ar,African-Islamic,True,Semitic,US,1.8229112428895269,1.8229112428895269,0.0,0.0,0.0,0.0,,UK,633.887202451545,0.47,1,
gemma-3-4b-it,Yemen,ar,African-Islamic,True,Semitic,US,2.711737337161764,3.2876211341507404,0.5758837969889763,17.516732418066137,17.516732418066137,-0.1925747304063239,,UK,633.887202451545,0.47,1,
gpt-4o,Yemen,ar,African-Islamic,True,Semitic,US,0.6960106763277205,0.6960106763277205,0.0,0.0,0.0,0.0,,UK,633.887202451545,0.47,1,
gpt-4o-mini,Yemen,ar,African-Islamic,True,Semitic,US,1.9051627441787424,1.4653831821109755,-0.4397795620677669,-30.011233064258125,-30.011233064258125,0.2624506689211197,,UK,633.887202451545,0.47,1,
gpt-5.1,Yemen,ar,African-Islamic,True,Semitic,US,1.6657496640480438,1.6657496640480438,0.0,0.0,0.0,0.0,,UK,633.887202451545,0.47,1,
grok-4.1-fast,Yemen,ar,African-Islamic,True,Semitic,US,3.3751053067572405,4.042787476030223,0.6676821692729824,16.515391254961703,16.515391254961703,-0.1805078975282086,,UK,633.887202451545,0.47,1,
kimi-k2,Yemen,ar,African-Islamic,True,Semitic,China,0.9553644176040732,0.6960106763277205,-0.2593537412763527,-37.262896978067985,-37.262896978067985,0.3167278570402402,,UK,633.887202451545,0.47,1,
llama-3.2-3b-instruct,Yemen,ar,African-Islamic,True,Semitic,US,5.307555335776359,6.065583928622614,0.7580285928462542,12.497207223021462,12.497207223021462,-0.1334994756826903,,UK,633.887202451545,0.47,1,
llama-3.3-70b-instruct,Yemen,ar,African-Islamic,True,Semitic,US,1.7318726447289827,1.8229112428895269,0.0910385981605441,4.994132243994357,4.994132243994357,-0.0512315304422912,,UK,633.887202451545,0.47,1,
